Date,Region,Country,Product Category,Revenue,Cost,Profit,Returned
2025-10-27,Europe,UK,Laptops,1854,1311.2637452060756,542.7362547939244,0
2024-09-28,Europe,France,Accessories,2750,2291.7979649926833,458.2020350073167,0
2024-09-07,Asia,Japan,Accessories,3082,2615.979889139196,466.0201108608039,0
2025-04-26,North America,USA,Smartphones,1737,1051.4881066686535,685.5118933313465,0
2025-04-19,North America,Canada,Wearables,2270,1877.794510251871,392.2054897481289,0
2024-07-11,Europe,France,Wearables,2928,1833.88879325374,1094.11120674626,0
2025-06-05,Asia,India,Wearables,1060,685.4752309924509,374.52476900754914,0
2025-08-17,North America,Canada,Laptops,486,362.00621136928555,123.99378863071445,0
2025-10-17,Asia,India,Wearables,3316,2608.191910670045,707.8080893299548,1
2024-07-30,North America,Canada,Laptops,1199,846.6988766361638,352.30112336383615,0
2024-05-02,Europe,France,Laptops,3121,2531.994970048973,589.0050299510272,0
2025-12-30,Asia,Japan,Accessories,799,487.4776565347291,311.5223434652709,0
2025-11-24,Asia,China,Laptops,1062,812.7026839612244,249.29731603877565,0
2024-07-20,North America,USA,Accessories,3122,2351.533609701731,770.4663902982688,0
2024-03-10,North America,USA,Wearables,3286,2429.5653419834994,856.4346580165006,0
2024-12-01,Europe,UK,Accessories,218,159.12596551083107,58.874034489168935,0
2024-06-24,North America,Canada,Laptops,3856,2840.6544178564486,1015.3455821435514,0
2024-10-05,North America,Canada,Accessories,2530,2057.4178675398143,472.5821324601857,0
2024-07-24,Europe,Germany,Accessories,3505,2515.9211472393063,989.0788527606937,0
2025-05-23,Europe,UK,Wearables,2092,1705.7981206627271,386.2018793372729,0
2025-05-12,Asia,India,Wearables,1395,1051.6566201171465,343.34337988285347,0
2025-09-18,North America,Canada,Laptops,1353,1130.1675055982184,222.83249440178156,0
2024-09-25,Asia,Japan,Smartphones,844,566.5283040705588,277.47169592944124,0
2025-08-06,North America,Canada,Wearables,3425,2794.0558466871985,630.9441533128015,0
2024-08-25,North America,Canada,Wearables,2581,1956.058319192407,624.941680807593,0
2024-09-17,Europe,UK,Laptops,1516,958.5426971411407,557.4573028588593,0
2025-07-08,North America,Canada,Laptops,862,680.4361123204944,181.56388767950557,0
2025-08-07,Asia,Japan,Smartphones,1142,912.6238583743246,229.37614162567536,0
2025-10-31,Europe,France,Accessories,2868,1944.1422195296905,923.8577804703095,0
2024-05-25,Asia,Japan,Accessories,3106,1929.346110784762,1176.653889215238,0
2025-03-13,North America,Canada,Laptops,1067,892.8728095447351,174.1271904552649,1
2025-09-29,Asia,India,Accessories,3573,2333.15249345394,1239.8475065460598,0
2025-12-02,North America,Canada,Wearables,362,235.8694092640489,126.1305907359511,0
2025-04-07,Europe,France,Wearables,3941,2511.1760644176643,1429.8239355823357,0
2025-02-24,Asia,India,Wearables,4558,3098.131636283236,1459.8683637167642,1
2024-04-16,North America,Canada,Accessories,4249,3162.6157532638967,1086.3842467361033,0
2024-08-29,Europe,Germany,Wearables,1777,1321.5352155736632,455.4647844263368,0
2025-05-20,North America,USA,Accessories,3438,2766.9634486894224,671.0365513105776,0
2025-10-18,North America,USA,Smartphones,2592,2067.5036993654676,524.4963006345324,0
2025-02-17,North America,Canada,Accessories,2195,1421.656092586354,773.3439074136461,0
2025-10-13,Europe,UK,Wearables,4089,2799.0308940652308,1289.9691059347692,0
2025-04-27,Asia,India,Smartphones,433,287.4732496726749,145.5267503273251,0
2025-05-11,Europe,France,Laptops,1182,941.1242720011355,240.87572799886448,0
2024-08-10,North America,USA,Laptops,1888,1429.622196282605,458.37780371739495,0
2024-09-08,Asia,India,Smartphones,1211,952.3256583969703,258.6743416030297,1
2025-06-20,Europe,France,Laptops,3069,1869.5056256746204,1199.4943743253796,0
2024-11-29,North America,Canada,Wearables,4260,2845.105606117355,1414.894393882645,0
2025-08-17,Europe,France,Smartphones,3109,2525.8705572842096,583.1294427157904,0
2024-08-24,Europe,UK,Wearables,1127,725.6503517321535,401.34964826784653,0
2025-10-22,North America,Canada,Accessories,2823,1735.4466393598827,1087.5533606401173,0
2024-04-27,Asia,China,Wearables,2659,1906.9906119545656,752.0093880454344,0
2025-11-11,North America,USA,Accessories,3352,2574.141550862432,777.8584491375682,0
2025-02-19,Asia,Japan,Laptops,799,626.7135245208689,172.28647547913113,0
2025-06-27,Asia,Japan,Laptops,1294,818.7832083592742,475.2167916407258,0
2025-03-10,North America,Canada,Accessories,1408,1169.3114008277626,238.68859917223745,0
2024-07-31,Asia,China,Laptops,4094,2748.846117137077,1345.1538828629232,0
2025-06-29,North America,Canada,Wearables,3234,2598.7571188924962,635.2428811075038,0
2024-04-29,North America,Canada,Smartphones,1470,1003.7515627192198,466.2484372807802,0
2025-04-04,Europe,UK,Wearables,1351,965.987372208048,385.012627791952,0
2024-02-07,Asia,India,Laptops,4294,3008.108536195256,1285.891463804744,0
2025-10-01,North America,USA,Smartphones,1437,1010.5533279240486,426.44667207595137,0
2024-01-08,Europe,France,Wearables,2252,1751.748738169561,500.25126183043903,0
2025-04-02,North America,Canada,Laptops,2459,1895.1742092912657,563.8257907087343,0
2024-01-25,North America,Canada,Wearables,1175,968.0248440889875,206.9751559110125,0
2024-04-21,Asia,Japan,Wearables,3975,2768.7191220157415,1206.2808779842585,0
2025-12-09,North America,USA,Smartphones,2463,1993.8903485804917,469.1096514195083,0
2024-09-12,Asia,China,Laptops,602,490.0475981631334,111.95240183686661,0
2024-06-21,Europe,France,Smartphones,2875,1803.0043494634824,1071.9956505365176,0
2024-07-31,Europe,Germany,Smartphones,1894,1218.3748954447012,675.6251045552988,0
2025-05-23,North America,USA,Smartphones,4781,3089.6559143023223,1691.3440856976777,0
2025-11-01,North America,Canada,Accessories,1037,628.4319956185938,408.56800438140624,0
2025-11-11,North America,USA,Smartphones,3374,2760.780820760519,613.219179239481,0
2024-03-22,North America,Canada,Accessories,1794,1185.5213400405544,608.4786599594456,0
2024-07-15,North America,USA,Smartphones,473,392.31012482649226,80.68987517350774,0
2024-03-20,Europe,France,Accessories,1458,1131.0067885891344,326.99321141086557,0
2025-12-12,North America,USA,Wearables,4712,3907.6326625761485,804.3673374238515,0
2024-02-11,North America,USA,Laptops,4328,3444.5129726562577,883.4870273437423,1
2025-02-02,North America,Canada,Accessories,3362,2593.1027051955725,768.8972948044275,0
2025-03-22,Asia,Japan,Smartphones,4528,3453.228236015455,1074.771763984545,0
2024-12-28,Asia,India,Laptops,3782,2363.361066994444,1418.6389330055558,0
2025-06-26,North America,Canada,Accessories,2025,1564.7960295856942,460.2039704143058,0
2025-12-18,Asia,Japan,Accessories,4680,2928.286017230949,1751.7139827690512,0
2024-04-09,Europe,France,Wearables,3772,3076.0827063106058,695.9172936893942,0
2024-12-10,North America,Canada,Smartphones,2257,1516.1415022835652,740.8584977164348,0
2025-07-15,Europe,France,Wearables,1630,1060.1811097085044,569.8188902914956,0
2024-03-17,Asia,China,Wearables,2112,1689.5726222983778,422.42737770162216,1
2025-10-02,North America,USA,Smartphones,964,764.5788679821852,199.42113201781478,0
2025-06-06,North America,USA,Smartphones,782,655.362389298778,126.637610701222,0
2024-03-09,Europe,UK,Smartphones,2380,1636.6678848212828,743.3321151787172,0
2024-10-05,Europe,Germany,Smartphones,1384,999.7494227451965,384.2505772548035,0
2025-11-28,Asia,China,Smartphones,1280,951.7983117564845,328.2016882435155,0
2024-04-15,North America,USA,Smartphones,4073,2581.1363123549945,1491.8636876450055,0
2025-03-13,North America,Canada,Laptops,1602,1282.5454006684824,319.45459933151756,0
2025-09-16,North America,Canada,Accessories,4716,2852.3536768956146,1863.6463231043854,0
2025-08-31,North America,Canada,Laptops,232,150.7760747564057,81.2239252435943,0
2024-05-05,Europe,France,Laptops,2592,1818.296123449966,773.703876550034,1
2024-02-29,Europe,UK,Smartphones,1860,1325.0273452570018,534.9726547429982,0
2025-08-22,North America,USA,Smartphones,2046,1636.1373895205097,409.8626104794903,0
2024-05-09,North America,Canada,Wearables,348,208.8209382676325,139.1790617323675,0
2024-07-29,North America,USA,Accessories,857,634.8187873423957,222.1812126576043,0
2025-08-24,Asia,Japan,Smartphones,4979,3553.680430619869,1425.3195693801308,0
2025-08-26,North America,USA,Smartphones,1688,1190.0967818652682,497.9032181347318,1
2024-09-24,Europe,France,Wearables,1620,1366.7167303996127,253.28326960038726,0
2024-08-27,Europe,UK,Laptops,2505,1684.8698399915818,820.1301600084182,0
2025-01-21,Asia,China,Wearables,593,476.91778620494455,116.08221379505545,0
2024-10-06,Asia,India,Accessories,4461,2991.6568277939964,1469.3431722060036,0
2025-10-12,Europe,UK,Laptops,493,299.68664291717334,193.31335708282666,0
2025-05-09,Asia,India,Wearables,3294,2782.932383874248,511.067616125752,0
2025-02-09,North America,USA,Wearables,1944,1419.6555789471247,524.3444210528753,0
2024-12-01,North America,Canada,Smartphones,4901,3014.791651959604,1886.2083480403958,0
2025-01-24,Asia,China,Accessories,2017,1323.3664184433726,693.6335815566274,0
2025-08-17,Europe,UK,Accessories,1148,968.0228657334548,179.97713426654525,0
2024-06-27,Asia,Japan,Laptops,3344,2649.799124268589,694.2008757314111,0
2025-05-13,North America,USA,Wearables,3590,2167.834925207446,1422.1650747925542,0
2024-05-24,North America,Canada,Wearables,2569,1844.9960056491566,724.0039943508434,0
2024-03-09,Europe,Germany,Accessories,2303,1827.5292411382015,475.47075886179846,0
2024-07-19,Asia,China,Wearables,2324,1696.9288973650155,627.0711026349845,0
2024-11-03,Asia,India,Wearables,2763,1875.5156206738504,887.4843793261496,0
2025-09-06,Europe,UK,Smartphones,3278,2616.4180192350004,661.5819807649996,0
2025-08-30,North America,Canada,Laptops,1912,1384.334416862578,527.6655831374219,0
2024-12-20,Europe,France,Wearables,1512,1140.1878339688722,371.81216603112784,0
2025-06-12,North America,USA,Accessories,4037,3408.7159153748507,628.2840846251493,0
2025-05-21,Europe,UK,Accessories,1589,1113.9653253056588,475.0346746943412,0
2025-10-20,Europe,France,Smartphones,3382,2129.89909870871,1252.10090129129,0
2025-05-23,Asia,India,Wearables,260,220.1159074715445,39.88409252845551,0
2024-02-08,Asia,China,Wearables,1930,1490.8227058554726,439.1772941445274,0
2024-10-09,Europe,UK,Accessories,3164,2455.9734549832438,708.0265450167562,0
2025-10-10,Europe,UK,Wearables,1562,1164.7536597610358,397.2463402389642,0
2025-11-09,Asia,China,Laptops,590,384.81384622338174,205.18615377661826,0
2024-07-18,Europe,Germany,Wearables,3467,2115.0821549342354,1351.9178450657646,0
2024-08-14,Asia,China,Laptops,2886,2041.5323255703431,844.4676744296569,0
2025-05-14,Asia,Japan,Accessories,1037,868.4354823850242,168.56451761497578,0
2025-05-02,North America,USA,Wearables,439,315.35796908702065,123.64203091297935,0
2024-01-07,Asia,Japan,Wearables,2426,1731.5772834974894,694.4227165025106,0
2024-01-01,Europe,Germany,Laptops,1896,1465.6931936997337,430.3068063002663,0
2024-10-23,Asia,Japan,Accessories,4235,3546.7329073190053,688.2670926809947,0
2025-04-26,North America,USA,Accessories,799,586.8437438262561,212.15625617374394,0
2025-09-02,North America,USA,Laptops,3197,2106.759148295852,1090.240851704148,0
2024-03-05,North America,Canada,Accessories,2680,2126.594018386604,553.4059816133959,0
2024-12-07,Asia,China,Laptops,1753,1131.2660564377154,621.7339435622846,0
2024-10-25,North America,Canada,Accessories,3215,2440.764379278375,774.2356207216249,0
2025-08-07,Asia,India,Laptops,759,555.0601632469634,203.93983675303662,0
2024-12-05,Asia,Japan,Smartphones,811,631.3517566848743,179.64824331512568,0
2025-11-16,North America,USA,Accessories,1961,1358.072585100734,602.9274148992661,0
2024-06-24,Europe,UK,Laptops,2911,1962.634067947259,948.3659320527411,0
2025-01-17,Asia,China,Laptops,4928,4051.198932887731,876.8010671122688,0
2024-04-25,Europe,France,Smartphones,1231,879.4345961794005,351.5654038205995,0
2024-03-28,Asia,Japan,Wearables,4603,3591.1113744789386,1011.8886255210614,0
2024-11-30,North America,Canada,Accessories,2077,1294.0073712343476,782.9926287656524,0
2024-11-01,North America,USA,Laptops,2003,1423.9882107509072,579.0117892490928,0
2025-05-05,Asia,Japan,Laptops,632,483.41629867529275,148.58370132470725,0
2024-04-24,Europe,France,Laptops,1639,1293.4738373070484,345.52616269295163,0
2024-04-05,North America,USA,Accessories,2354,1859.9554295995456,494.0445704004544,0
2025-05-07,Europe,UK,Accessories,748,455.462771737956,292.537228262044,0
2024-12-09,Asia,Japan,Laptops,4272,3550.963568802882,721.036431197118,0
2024-08-01,Europe,Germany,Wearables,3055,1839.5337056777526,1215.4662943222474,0
2025-08-23,Asia,Japan,Accessories,2355,1958.6021876749514,396.39781232504856,0
2025-12-21,Asia,India,Accessories,2312,1906.6636936668863,405.3363063331137,0
2025-11-13,Europe,France,Laptops,409,257.8789542175483,151.1210457824517,0
2025-07-06,Europe,France,Accessories,699,525.9740044957165,173.02599550428351,0
2024-10-27,North America,USA,Accessories,4524,3810.612849548041,713.3871504519589,0
2025-06-10,North America,USA,Smartphones,4628,3347.0574129855413,1280.9425870144587,0
2024-03-01,Asia,India,Accessories,2463,1532.157297320298,930.8427026797019,1
2025-02-26,Europe,France,Accessories,1429,1185.866224799491,243.13377520050904,0
2024-08-29,Asia,Japan,Wearables,2912,2332.337785872989,579.6622141270109,0
2024-11-18,Asia,China,Smartphones,1047,844.0918689078933,202.90813109210671,1
2024-02-01,Asia,China,Wearables,376,241.5298706355133,134.4701293644867,0
2024-09-24,Asia,Japan,Wearables,2844,1998.5796434198803,845.4203565801197,0
2024-11-23,Europe,UK,Laptops,784,518.0970888305853,265.90291116941466,0
2025-05-17,Asia,India,Laptops,2404,1986.8790810593787,417.1209189406213,0
2025-08-17,Europe,UK,Laptops,1642,1005.554630400103,636.445369599897,0
2024-10-27,Europe,France,Smartphones,505,404.666446647712,100.33355335228799,0
2025-11-22,North America,Canada,Laptops,3114,2636.426656791331,477.57334320866903,0
2024-04-19,North America,USA,Laptops,4844,3303.981848243431,1540.0181517565688,0
2025-01-27,Europe,UK,Wearables,3232,2558.1926392875225,673.8073607124775,0
2025-02-08,Asia,China,Accessories,3046,1869.5190238200944,1176.4809761799056,0
2024-11-13,North America,Canada,Laptops,3662,2528.2358889077937,1133.7641110922063,0
2025-11-19,Asia,Japan,Laptops,3282,2117.1324255017084,1164.8675744982916,0
2024-11-18,Europe,UK,Accessories,4207,3529.9456115252983,677.0543884747017,0
2024-09-08,Europe,UK,Laptops,243,158.4765581890792,84.52344181092079,0
2025-06-08,Europe,Germany,Wearables,1315,1060.6655903450326,254.33440965496743,0
2024-10-30,North America,USA,Laptops,2645,1909.6619893116324,735.3380106883676,0
2025-10-10,North America,USA,Smartphones,4372,3328.334785615449,1043.6652143845508,0
2024-05-14,North America,USA,Wearables,3526,2482.8609758802613,1043.1390241197387,0
2025-03-18,North America,Canada,Smartphones,4943,3774.18849154403,1168.81150845597,0
2025-07-28,North America,Canada,Laptops,4755,3158.5161585544165,1596.4838414455835,0
2024-09-18,Europe,UK,Accessories,832,594.54825103035,237.45174896965,0
2024-12-26,Asia,Japan,Smartphones,2567,1829.7674272964107,737.2325727035893,0
2025-08-23,Asia,Japan,Laptops,1077,852.335124675743,224.66487532425697,0
2025-04-20,North America,Canada,Wearables,4551,3112.0742827571676,1438.9257172428324,1
2025-02-05,North America,USA,Wearables,2521,1816.3453820872624,704.6546179127376,0
2024-04-26,Asia,Japan,Smartphones,683,470.4063404365381,212.59365956346193,1
2024-05-13,Europe,Germany,Laptops,2361,1916.9225478113683,444.0774521886317,0
2025-09-02,Europe,France,Accessories,4502,3641.026221405836,860.9737785941638,0
2025-02-11,North America,USA,Laptops,1381,863.9593717782462,517.0406282217538,0
2025-02-04,North America,Canada,Laptops,3842,2712.5021238985196,1129.4978761014804,0
2025-06-02,Asia,China,Smartphones,1471,1074.6061536802279,396.39384631977214,0
2024-02-29,Asia,China,Accessories,3254,2157.4139858479093,1096.5860141520907,0
2024-06-11,Europe,Germany,Laptops,259,199.38568121279872,59.614318787201285,0
2025-02-20,Asia,India,Smartphones,389,314.4280828897368,74.5719171102632,0
2025-12-19,North America,USA,Laptops,414,307.8646534534623,106.13534654653768,0
2024-12-31,North America,USA,Wearables,4914,3249.5704968040563,1664.4295031959437,0
2024-10-16,North America,Canada,Wearables,1914,1444.0456052187894,469.95439478121057,0
2025-06-08,North America,USA,Wearables,2839,1997.2372464308262,841.7627535691738,0
2025-03-03,Asia,India,Smartphones,3252,2630.95971040621,621.04028959379,0
2024-06-20,Asia,Japan,Accessories,1953,1319.419341717896,633.580658282104,1
2024-03-23,North America,USA,Smartphones,742,482.12271872967534,259.87728127032466,0
2025-05-04,North America,USA,Wearables,2105,1282.3175759509356,822.6824240490644,0
2024-08-02,Europe,Germany,Wearables,3016,2041.4169946008592,974.5830053991408,0
2024-06-19,Europe,France,Wearables,4099,3151.749554949243,947.2504450507572,0
2024-03-02,Asia,Japan,Smartphones,2186,1752.5552164214425,433.44478357855746,0
2024-03-11,Europe,Germany,Accessories,2510,1633.7895223048565,876.2104776951435,0
2024-05-21,Europe,UK,Wearables,4397,3025.7059182602466,1371.2940817397534,0
2024-08-28,North America,Canada,Accessories,2657,2130.6895350893387,526.3104649106613,1
2025-03-31,Asia,India,Laptops,3236,2447.0819219535915,788.9180780464085,1
2024-02-01,North America,Canada,Laptops,2194,1420.6130852974532,773.3869147025468,0
2024-09-06,Asia,India,Accessories,1449,960.365425900185,488.63457409981504,0
2025-10-26,North America,Canada,Smartphones,2993,1876.629945209738,1116.370054790262,0
2024-06-08,Europe,Germany,Smartphones,572,366.1597669391333,205.8402330608667,0
2025-08-03,Asia,Japan,Smartphones,295,242.49592819158687,52.50407180841313,0
2024-10-03,Europe,UK,Laptops,331,207.9837115877912,123.01628841220881,0
2025-07-29,North America,Canada,Wearables,1007,753.6101018586116,253.38989814138836,0
2025-03-18,North America,Canada,Accessories,3076,2314.455805006493,761.5441949935071,0
2025-10-18,Asia,India,Wearables,4736,2887.1047873600446,1848.8952126399554,0
2024-05-20,Europe,Germany,Wearables,3093,2614.776882171515,478.2231178284851,0
2025-10-15,Europe,France,Laptops,3590,2615.500939093364,974.4990609066358,0
2025-05-28,Europe,Germany,Accessories,1240,892.707050385399,347.29294961460096,0
2024-06-13,Europe,France,Wearables,3880,2701.170300369279,1178.8296996307208,0
2025-04-05,Europe,Germany,Accessories,1361,994.7752000168945,366.2247999831055,0
2024-11-28,North America,USA,Laptops,1502,971.7879439645508,530.2120560354492,0
2024-05-14,North America,USA,Laptops,4567,3204.207031996622,1362.792968003378,0
2025-05-10,North America,USA,Smartphones,1369,900.0475727139,468.95242728610003,0
2025-03-04,Asia,India,Accessories,2333,1965.9772016447146,367.02279835528543,0
2024-06-10,Europe,France,Wearables,2947,2202.9513120727897,744.0486879272103,0
2024-06-04,Europe,France,Accessories,3619,2917.4710901278563,701.5289098721437,0
2024-06-12,North America,Canada,Laptops,3333,2109.6656703703607,1223.3343296296393,0
2025-08-07,Europe,UK,Accessories,780,649.6416992108644,130.35830078913557,0
2025-04-22,North America,USA,Wearables,1637,1153.158537603857,483.841462396143,0
2025-05-29,Asia,China,Accessories,2070,1427.8393954857313,642.1606045142687,0
2024-11-05,North America,Canada,Laptops,4148,2816.022730169777,1331.9772698302231,0
2024-04-30,Asia,Japan,Accessories,1722,1335.9011428852605,386.09885711473953,0
2025-05-31,Europe,France,Smartphones,856,558.4497951348043,297.5502048651957,0
2025-11-10,Asia,India,Wearables,3959,2524.9613054699157,1434.0386945300843,0
2025-08-05,Asia,China,Laptops,2405,1517.6132467609464,887.3867532390536,0
2025-06-23,North America,USA,Smartphones,3803,2674.6714606253013,1128.3285393746987,0
2024-06-01,North America,Canada,Laptops,1468,1093.374176572596,374.62582342740393,0
2024-08-07,Europe,France,Smartphones,3086,1909.7279867076857,1176.2720132923143,0
2025-06-08,Asia,India,Smartphones,1091,785.99919696321,305.00080303679,0
2025-06-13,Europe,UK,Smartphones,4180,2516.0781293706646,1663.9218706293354,0
2024-01-01,North America,Canada,Accessories,1778,1356.5137558350914,421.4862441649086,0
2024-06-06,Europe,Germany,Accessories,1980,1222.3115493788018,757.6884506211982,0
2024-04-23,Asia,Japan,Wearables,3739,2354.0034272396833,1384.9965727603167,0
2024-12-29,North America,USA,Laptops,445,367.9359637115986,77.06403628840138,0
2024-10-03,Asia,China,Accessories,4228,3525.940421926461,702.0595780735389,0
2025-10-30,Europe,France,Smartphones,2912,2408.9505399034065,503.0494600965935,0
2025-10-31,Europe,Germany,Wearables,3627,2936.8554197480184,690.1445802519816,0
2025-07-29,Asia,Japan,Wearables,438,342.1690354009118,95.83096459908819,0
2025-01-16,North America,USA,Laptops,3852,2746.56606206194,1105.43393793806,0
2024-01-21,Europe,Germany,Accessories,3078,2171.5152768190064,906.4847231809936,0
2025-08-17,Asia,India,Wearables,4141,3114.35192134421,1026.64807865579,0
2025-02-27,Asia,Japan,Accessories,4464,2855.1624154846827,1608.8375845153173,0
2025-03-02,Asia,India,Laptops,4417,3315.8913116388276,1101.1086883611724,1
2024-03-04,Asia,India,Laptops,2885,1761.5447553673637,1123.4552446326363,0
2024-01-13,North America,Canada,Laptops,4534,3097.1041937797354,1436.8958062202646,0
2025-04-25,Europe,France,Smartphones,2102,1499.1072116940334,602.8927883059666,0
2024-03-12,North America,Canada,Wearables,424,316.2393262591746,107.76067374082538,0
2024-01-01,Asia,India,Smartphones,4973,4223.535491275496,749.4645087245044,0
2025-04-26,Europe,UK,Smartphones,4806,3483.953797840458,1322.0462021595422,0
2025-08-21,North America,Canada,Accessories,1301,958.5104003226037,342.4895996773963,0
2025-03-08,Europe,Germany,Laptops,1768,1327.7759544862288,440.2240455137712,1
2025-09-23,Europe,France,Accessories,1247,907.6662220390508,339.3337779609492,0
2025-07-21,Asia,India,Laptops,1636,1055.7346412766217,580.2653587233783,0
2025-07-05,Europe,UK,Accessories,3979,2872.342891657523,1106.657108342477,0
2024-05-18,North America,USA,Laptops,2090,1634.2523623041855,455.74763769581455,0
2024-09-20,North America,USA,Smartphones,3192,2291.730693920416,900.2693060795841,0
2024-11-06,Asia,Japan,Smartphones,426,272.4906876217515,153.50931237824852,0
2025-12-29,Europe,France,Laptops,1801,1281.1437942171701,519.8562057828299,0
2024-09-08,Asia,China,Wearables,2554,2100.862422779059,453.1375772209408,0
2025-08-01,Europe,France,Accessories,3470,2287.012820276205,1182.9871797237952,0
2025-08-22,North America,Canada,Wearables,1420,937.1091813930817,482.8908186069183,0
2025-04-02,Europe,Germany,Laptops,4880,3099.6635536072004,1780.3364463927996,0
2025-07-09,Asia,India,Accessories,1717,1430.1702321047164,286.82976789528357,0
2025-02-24,Europe,UK,Accessories,4848,3720.7507266995235,1127.2492733004765,0
2024-06-24,Europe,UK,Smartphones,2058,1541.1195970894057,516.8804029105943,0
2025-09-21,Asia,Japan,Smartphones,4037,2915.1498551624704,1121.8501448375296,0
2024-07-17,Asia,India,Accessories,1565,1121.272313935128,443.72768606487193,0
2025-06-18,North America,USA,Smartphones,3924,2575.8418838622592,1348.1581161377408,0
2025-10-12,Asia,India,Smartphones,1085,852.8738138511011,232.1261861488989,0
2024-10-11,Europe,UK,Smartphones,771,543.1294721275888,227.87052787241123,0
2025-01-16,Europe,Germany,Laptops,1436,1065.887720386829,370.11227961317104,0
2024-08-10,Europe,UK,Smartphones,3640,2768.3832648747866,871.6167351252134,1
2024-07-18,Asia,Japan,Laptops,3431,2287.3273219824796,1143.6726780175204,1
2024-04-15,Europe,UK,Accessories,1812,1387.1823159087508,424.81768409124925,0
2025-04-26,Asia,China,Smartphones,3460,2925.0921546421923,534.9078453578077,0
2025-01-26,North America,Canada,Wearables,3455,2268.8624357982358,1186.1375642017642,0
2025-07-02,Asia,China,Smartphones,3094,2357.0513645478477,736.9486354521523,0
2024-05-21,Asia,India,Wearables,3144,2206.2926377890385,937.7073622109615,0
2025-11-01,North America,Canada,Laptops,335,262.4607641297161,72.5392358702839,0
2025-02-06,North America,Canada,Wearables,404,280.54365099961944,123.45634900038056,0
2025-04-23,North America,Canada,Wearables,2411,1737.410011857262,673.5899881427381,0
2025-11-28,Asia,China,Wearables,2455,1639.4614446569744,815.5385553430256,0
2024-08-07,Asia,India,Laptops,2522,1841.9011410444011,680.0988589555989,0
2025-02-26,North America,Canada,Accessories,2502,1820.7381542848557,681.2618457151443,0
2024-10-03,Asia,Japan,Wearables,1605,1187.8827078765023,417.1172921234977,0
2025-08-23,Asia,India,Laptops,1381,1022.9520076771412,358.0479923228588,0
2025-11-24,Asia,China,Accessories,558,391.6522398418232,166.3477601581768,0
2024-04-28,North America,USA,Laptops,1824,1134.7646879687588,689.2353120312412,0
2025-10-27,Asia,India,Laptops,1175,957.8312220592564,217.16877794074355,0
2025-01-15,Europe,UK,Accessories,755,630.2142257195695,124.78577428043047,1
2024-05-19,Asia,China,Accessories,1563,995.4773645858277,567.5226354141723,0
2025-01-09,North America,Canada,Wearables,490,358.3232610703174,131.67673892968259,0
2024-02-11,Asia,China,Wearables,4628,3445.1503014483696,1182.8496985516304,0
2025-01-13,North America,USA,Laptops,2024,1697.4363899810512,326.5636100189488,0
2024-04-30,Asia,India,Accessories,1688,1165.759495817029,522.2405041829711,0
2025-12-27,Asia,China,Laptops,788,622.0957197076967,165.90428029230327,0
2025-10-16,Europe,UK,Wearables,633,506.42504095220403,126.57495904779597,0
2025-08-18,Asia,India,Smartphones,593,494.6326836294087,98.36731637059131,0
2025-11-13,North America,Canada,Smartphones,4570,3209.7087975154304,1360.2912024845696,0
2024-04-07,Europe,France,Wearables,4160,3308.0399536597997,851.9600463402003,0
2025-04-01,Europe,France,Accessories,361,293.13451821481965,67.86548178518035,0
2025-07-11,Asia,India,Smartphones,2180,1710.6445229679312,469.35547703206885,0
2025-03-15,Asia,India,Laptops,3528,2688.529101529002,839.4708984709978,0
2025-07-28,North America,USA,Smartphones,3044,1875.9958888777746,1168.0041111222254,1
2025-10-26,Asia,Japan,Wearables,2647,2006.93603798703,640.06396201297,1
2024-08-27,North America,USA,Accessories,247,168.89755822925895,78.10244177074105,0
2024-04-20,North America,Canada,Wearables,2097,1347.9949220761605,749.0050779238395,0
2024-11-29,Asia,India,Laptops,2143,1504.1365441673154,638.8634558326846,0
2025-09-16,North America,Canada,Smartphones,2027,1668.4801616259613,358.5198383740387,0
2025-10-13,Europe,France,Smartphones,2928,1959.5563691834373,968.4436308165627,0
2025-06-28,North America,USA,Laptops,2253,1647.6052636804518,605.3947363195482,0
2024-12-14,Asia,India,Accessories,3123,2137.857387224485,985.1426127755149,0
2025-05-04,Asia,Japan,Accessories,3413,2891.331913237257,521.6680867627429,0
2024-05-26,Asia,China,Wearables,3190,1923.6796230063724,1266.3203769936276,0
2025-10-25,North America,Canada,Accessories,4197,3321.0758204778454,875.9241795221546,0
2024-02-26,Asia,Japan,Smartphones,534,438.8334568256682,95.16654317433182,0
2025-01-19,North America,USA,Smartphones,3727,3005.6982425561805,721.3017574438195,0
2024-08-25,Asia,China,Laptops,3812,2738.496803370518,1073.5031966294819,0
2024-07-25,Europe,France,Laptops,4183,3195.9466971670013,987.0533028329987,0
2025-11-06,North America,Canada,Wearables,2480,1926.5224075597519,553.4775924402481,0
2025-01-13,Asia,India,Wearables,3874,3018.5979965069478,855.4020034930522,0
2025-04-09,North America,USA,Laptops,895,608.4474755538926,286.55252444610744,0
2024-09-25,Europe,France,Accessories,3170,2191.302643378633,978.6973566213669,0
2024-06-03,North America,USA,Smartphones,457,370.71729866308243,86.28270133691757,0
2024-05-22,Asia,India,Smartphones,3553,2289.602860150284,1263.397139849716,0
2024-07-20,Europe,France,Wearables,3292,2432.6821495634895,859.3178504365105,0
2025-07-01,Asia,Japan,Wearables,3648,2307.6929020493244,1340.3070979506756,0
